region,decile,name
AUS.10.1123,10,Gr. Shepparton - Pt B East
AUS.10.1124,10,Gr. Shepparton - Pt B West
AUS.10.1125,10,Greater Geelong - Pt B
AUS.10.1126,10,Greater Geelong - Pt C
AUS.10.1127,10,Hepburn - East
AUS.10.1128,10,Hepburn - West
AUS.10.1129,10,Hindmarsh
AUS.10.1130,10,Hobsons Bay - Altona
AUS.10.1131,10,Hobsons Bay - Williamstown
AUS.10.1132,10,Horsham - Central
AUS.10.1133,10,Horsham Bal
AUS.10.1135,10,Hume - Craigieburn
AUS.10.1136,10,Hume - Sunbury
AUS.10.1137,10,Indigo - Pt A
AUS.10.1138,10,Indigo - Pt B
AUS.10.1139,10,Kingston - North
AUS.10.1141,10,Knox - North-East
AUS.10.1142,10,Knox - North-West
AUS.10.1143,10,Knox - South
AUS.10.1144,10,Lady Julia Percy Island
AUS.10.1145,10,Lake Mountain Alpine Resort
AUS.10.1146,10,Latrobe - Moe
AUS.10.1147,10,Latrobe - Morwell
AUS.10.1148,10,Latrobe - Traralgon
AUS.10.1149,10,Latrobe Bal
AUS.10.1150,10,Loddon - North
AUS.10.1151,10,Loddon - South
AUS.10.1154,10,Macedon Ranges Bal
AUS.10.1155,10,Manningham - East
AUS.10.1156,10,Manningham - West
AUS.10.1157,10,Mansfield
AUS.10.1158,10,Maribyrnong
AUS.10.1159,10,Maroondah - Croydon
AUS.10.1161,10,Melbourne - Inner
AUS.10.1162,10,Melbourne - Remainder
AUS.10.1164,10,Melton - East
AUS.10.1165,10,Melton Bal
AUS.10.1166,10,Mildura - Pt A
AUS.10.1167,10,Mildura - Pt B
AUS.10.1168,10,Mitchell - North
AUS.10.1170,10,Moira - East
AUS.10.1171,10,Moira - West
AUS.10.1172,10,Monash - South-West
AUS.10.1177,10,Moorabool - Bacchus Marsh
AUS.10.1183,10,Mornington P'sula - East
AUS.10.1184,10,Mornington P'sula - South
AUS.10.1185,10,Mornington P'sula - West
AUS.10.1186,10,Mount Alexander  - C'maine
AUS.10.1187,10,Mount Alexander Bal
AUS.10.1188,10,Mount Baw Baw Alpine Resort
AUS.10.1190,10,Mount Hotham Alpine Resort
AUS.10.1192,10,Moyne - North-East
AUS.10.1193,10,Moyne - North-West
AUS.10.1194,10,Moyne - South
AUS.10.1195,10,Murrindindi - East
AUS.10.1196,10,Murrindindi - West
AUS.10.1197,10,N. Grampians - St Arnaud
AUS.10.1198,10,N. Grampians  - Stawell
AUS.10.1200,10,Nillumbik - South
AUS.10.1201,10,Nillumbik  - South-West
AUS.10.1202,10,Nillumbik Bal
AUS.10.1203,10,Port Phillip - St Kilda
AUS.10.1205,10,Pyrenees - North
AUS.10.1206,10,Pyrenees - South
AUS.10.1207,10,Queenscliffe
AUS.10.1208,10,S. Grampians - Hamilton
AUS.10.1209,10,S. Grampians - Wannon
AUS.10.1210,10,S. Grampians Bal
AUS.10.1211,10,South Barwon - Inner
AUS.10.1212,10,South Gippsland - Central
AUS.10.1213,10,South Gippsland - East
AUS.10.1214,10,South Gippsland - West
AUS.10.1217,10,Strathbogie
AUS.10.1218,10,Surf Coast - East
AUS.10.1219,10,Surf Coast - West
AUS.10.1220,10,Swan Hill - Central
AUS.10.1221,10,Swan Hill - Robinvale
AUS.10.1222,10,Swan Hill Bal
AUS.10.1223,10,Towong - Pt A
AUS.10.1224,10,Towong - Pt B
AUS.10.1225,10,Wangaratta - Central
AUS.10.1226,10,Wangaratta - North
AUS.10.1227,10,Wangaratta - South
AUS.10.1228,10,Warrnambool
AUS.10.1229,10,Wellington - Alberton
AUS.10.1230,10,Wellington - Avon
AUS.10.1231,10,Wellington - Maffra
AUS.10.1232,10,Wellington - Rosedale
AUS.10.1233,10,Wellington - Sale
AUS.10.1234,10,West Wimmera
AUS.10.1238,10,Whittlesea - North
AUS.10.1241,10,Wodonga
AUS.10.1242,10,Wyndham - North
AUS.10.1247,10,Yarra Ranges - Central
AUS.10.1248,10,Yarra Ranges - Dandenongs
AUS.10.1249,10,Yarra Ranges - Lilydale
AUS.10.1250,10,Yarra Ranges - North
AUS.10.1251,10,Yarra Ranges - Pt B
AUS.10.1252,10,Yarra Ranges - Seville
AUS.10.1253,10,Yarriambiack - North
AUS.10.1254,10,Yarriambiack - South
AUS.10.R1c5a57e69fcaf9dd,10,Agglomeration
AUS.10.R41de2bf4b2ba2311,10,Agglomeration
AUS.10.R56598671195eb31a,10,Agglomeration
AUS.10.R572eeaf9d8501f9f,10,Agglomeration
AUS.10.R5ed4c0c4c26c160b,10,Agglomeration
AUS.10.R6d73e1a2bac341e7,10,Agglomeration
AUS.10.R6efa14b0fdcea8d4,10,Agglomeration
AUS.10.R72d8b5d894a94765,10,Agglomeration
AUS.10.R85c76d028bbe3292,10,Agglomeration
AUS.10.R881e682787ccbe79,10,Agglomeration
AUS.10.R9b94d695147056b9,10,Agglomeration
AUS.10.Ra3bfd7b2b23a8e35,10,Agglomeration
AUS.10.Ra9527e69f75c59c9,10,Agglomeration
AUS.10.Rc04dbe09f966d696,10,Agglomeration
AUS.10.Rcfbda18fffd6ff93,10,Agglomeration
AUS.10.Rebf2f9cba8d5044c,10,Agglomeration
AUS.10.Rfa43d5f212cfeb33,10,Agglomeration
AUS.1.1,10,n.a.1
AUS.11.1255,10,Albany
AUS.11.1256,10,Armadale
AUS.11.1257,10,Ashburton
AUS.11.1258,10,Augusta-Margaret River
AUS.11.1261,10,Belmont
AUS.11.1263,10,Boddington
AUS.11.1264,10,Boyup Brook
AUS.11.1265,10,Bridgetown-Greenbushes
AUS.11.1267,10,Broome
AUS.11.1268,10,Broomehill
AUS.11.1270,10,Bunbury
AUS.11.1271,10,Busselton
AUS.11.1274,10,Capel
AUS.11.1276,10,Carnarvon
AUS.11.1277,10,Chapman Valley
AUS.11.1278,10,Chittering
AUS.11.1280,10,Cockburn
AUS.11.1281,10,Collie
AUS.11.1282,10,Coolgardie
AUS.11.1286,10,Cranbrook
AUS.11.1287,10,Cuballing
AUS.11.1288,10,Cue
AUS.11.1290,10,Dalwallinu
AUS.11.1291,10,Dandaragan
AUS.11.1292,10,Dardanup
AUS.11.1293,10,Denmark
AUS.11.1294,10,Derby-West Kimberley
AUS.11.1295,10,Donnybrook-Balingup
AUS.11.1297,10,Dumbleyung
AUS.11.1298,10,Dundas
AUS.11.1300,10,East Pilbara
AUS.11.1301,10,Esperance
AUS.11.1302,10,Exmouth
AUS.11.1304,10,Geraldton
AUS.11.1305,10,Gingin
AUS.11.1306,10,Gnowangerup
AUS.11.1308,10,Gosnells
AUS.11.1309,10,Greenough
AUS.11.1310,10,Halls Creek
AUS.11.1311,10,Harvey
AUS.11.1312,10,Irwin
AUS.11.1313,10,Jerramungup
AUS.11.1314,10,Joondalup
AUS.11.1315,10,Kalamunda
AUS.11.1316,10,Kalgoorlie/Boulder
AUS.11.1317,10,Katanning
AUS.11.1319,10,Kent
AUS.11.1320,10,Kojonup
AUS.11.1321,10,Kondinin
AUS.11.1322,10,Koorda
AUS.11.1323,10,Kulin
AUS.11.1324,10,Kwinana
AUS.11.1325,10,Lake Grace
AUS.11.1326,10,Laverton
AUS.11.1327,10,Leonora
AUS.11.1328,10,Mandurah
AUS.11.1329,10,Manjimup
AUS.11.1330,10,Meekatharra
AUS.11.1332,10,Menzies
AUS.11.1333,10,Merredin
AUS.11.1336,10,Morawa
AUS.11.1338,10,Mount Magnet
AUS.11.1339,10,Mount Marshall
AUS.11.1341,10,Mullewa
AUS.11.1342,10,Mundaring
AUS.11.1343,10,Murchison
AUS.11.1344,10,Murray
AUS.11.1345,10,n.a.3
AUS.11.1346,10,Nannup
AUS.11.1347,10,Narembeen
AUS.11.1348,10,Narrogin
AUS.11.1350,10,Ngaanyatjarraku
AUS.11.1351,10,Northam
AUS.11.1352,10,Northampton
AUS.11.1354,10,Peppermint Grove
AUS.11.1355,10,Perenjori
AUS.11.1357,10,Pingelly
AUS.11.1358,10,Plantagenet
AUS.11.1359,10,Port Hedland
AUS.11.1361,10,Ravensthorpe
AUS.11.1362,10,Rockingham
AUS.11.1363,10,Roebourne
AUS.11.1364,10,Sandstone
AUS.11.1365,10,Serpentine-Jarrahdale
AUS.11.1366,10,Shark Bay
AUS.11.1368,10,Stirling
AUS.11.1370,10,Swan
AUS.11.1371,10,Tambellup
AUS.11.1374,10,Toodyay
AUS.11.1376,10,Upper Gascoyne
AUS.11.1379,10,Vincent
AUS.11.1380,10,Wagin
AUS.11.1381,10,Wandering
AUS.11.1382,10,Wanneroo
AUS.11.1383,10,Waroona
AUS.11.1384,10,West Arthur
AUS.11.1385,10,Westonia
AUS.11.1386,10,Wickepin
AUS.11.1387,10,Williams
AUS.11.1388,10,Wiluna
AUS.11.1390,10,Woodanilling
AUS.11.1392,10,Wyndham-East Kimberley
AUS.11.1393,10,Yalgoo
AUS.11.1394,10,Yilgarn
AUS.11.1395,10,York
AUS.11.R809b6c6c93ffaf48,10,Agglomeration
AUS.11.Ra49c03261687d573,10,Agglomeration
AUS.11.Rb2552b3067b39c7c,10,Agglomeration
AUS.11.Rb3dbce520eea7025,10,Agglomeration
AUS.11.Rea19393e048c00bc,10,Agglomeration
AUS.11.Rfd212c7431c4fcfa,10,Agglomeration
AUS.2.100,10,Symonston
AUS.2.103,10,Tuggeranong - SSD Bal
AUS.2.109,10,Weston Creek-Stromlo - SSD Bal
AUS.2.12,10,Bruce
AUS.2.2,10,Acton
AUS.2.37,10,Fyshwick
AUS.2.43,10,Greenway
AUS.2.45,10,Gungahlin-Hall - SSD Bal
AUS.2.48,10,Hall
AUS.2.49,10,Harman
AUS.2.50,10,Harrison
AUS.2.56,10,Hume
AUS.2.59,10,Jerrabomberra
AUS.2.60,10,Jervis Bay
AUS.2.64,10,Kowen
AUS.2.71,10,Majura
AUS.2.75,10,Mitchell
AUS.2.8,10,Belconnen - SSD Bal
AUS.2.82,10,Oaks Estate
AUS.2.89,10,Pialligo
AUS.2.92,10,Remainder of ACT
AUS.2.99,10,Stromlo
AUS.2.R09750b99b245c4aa,10,Agglomeration
AUS.2.R09e2dc93e0da5f84,10,Agglomeration
AUS.2.R20256f07680c3acc,10,Agglomeration
AUS.2.R454df8d4ebac92be,10,Agglomeration
AUS.2.R4906b2de739f4140,10,Agglomeration
AUS.2.Re8b373ee6c63b2bf,10,Agglomeration
AUS.3.112,10,n.a.2
AUS.4.113,10,Albury
AUS.4.114,10,Armidale Dumaresq Bal
AUS.4.115,10,Armidale Dumaresq
AUS.4.117,10,Auburn
AUS.4.118,10,Ballina
AUS.4.119,10,Balranald
AUS.4.120,10,Bankstown - North-East
AUS.4.121,10,Bankstown  - North-West
AUS.4.122,10,Bankstown  - South
AUS.4.123,10,Bathurst Regional - Pt A
AUS.4.124,10,Bathurst Regional - Pt B
AUS.4.125,10,Baulkham Hills - Central
AUS.4.126,10,Baulkham Hills  - North
AUS.4.127,10,Baulkham Hills  - South
AUS.4.128,10,Bega Valley
AUS.4.129,10,Bellingen
AUS.4.130,10,Berrigan
AUS.4.131,10,Blacktown - South-East
AUS.4.132,10,Blacktown  - North
AUS.4.133,10,Blacktown  - South-West
AUS.4.134,10,Bland
AUS.4.135,10,Blayney
AUS.4.136,10,Blue Mountains
AUS.4.137,10,Bogan
AUS.4.138,10,Bombala
AUS.4.139,10,Boorowa
AUS.4.140,10,Botany Bay
AUS.4.141,10,Bourke
AUS.4.142,10,Brewarrina
AUS.4.143,10,Broken Hill
AUS.4.145,10,Byron
AUS.4.146,10,Cabonne
AUS.4.148,10,Campbelltown - North
AUS.4.149,10,Campbelltown  - South
AUS.4.150,10,Canada Bay - Concord
AUS.4.152,10,Canterbury
AUS.4.153,10,Carrathool
AUS.4.154,10,Central Darling
AUS.4.155,10,Cessnock
AUS.4.156,10,Clarence Valley- Coast
AUS.4.157,10,Clarence Valley- Grafton
AUS.4.158,10,Clarence Valley Bal
AUS.4.159,10,Cobar
AUS.4.160,10,Coffs Harbour - Pt A
AUS.4.161,10,Coffs Harbour - Pt B
AUS.4.162,10,Conargo
AUS.4.164,10,Cooma-Monaro
AUS.4.165,10,Coonamble
AUS.4.166,10,Cootamundra
AUS.4.167,10,Corowa
AUS.4.168,10,Cowra
AUS.4.169,10,Deniliquin
AUS.4.170,10,Dubbo - Pt A
AUS.4.171,10,Dubbo - Pt B
AUS.4.172,10,Dungog
AUS.4.173,10,Eurobodalla
AUS.4.174,10,Fairfield - East
AUS.4.175,10,Fairfield - West
AUS.4.176,10,Forbes
AUS.4.177,10,Gilgandra
AUS.4.178,10,Glen Innes Severn
AUS.4.179,10,Gloucester
AUS.4.180,10,Gosford - East
AUS.4.181,10,Gosford - West
AUS.4.182,10,Goulburn Mulwaree - Goulburn
AUS.4.183,10,Goulburn Mulwaree Bal
AUS.4.184,10,Great Lakes
AUS.4.185,10,Greater Hume Shire - Pt A
AUS.4.186,10,Greater Hume Shire - Pt B
AUS.4.187,10,Greater Taree
AUS.4.188,10,Griffith
AUS.4.189,10,Gundagai
AUS.4.190,10,Gunnedah
AUS.4.191,10,Guyra
AUS.4.192,10,Gwydir
AUS.4.193,10,Harden
AUS.4.194,10,Hawkesbury
AUS.4.195,10,Hay
AUS.4.197,10,Hornsby - North
AUS.4.198,10,Hornsby - South
AUS.4.200,10,Hurstville
AUS.4.201,10,Inverell - Pt A
AUS.4.202,10,Inverell - Pt B
AUS.4.203,10,Jerilderie
AUS.4.204,10,Junee
AUS.4.205,10,Kempsey
AUS.4.206,10,Kiama
AUS.4.207,10,Kogarah
AUS.4.208,10,Ku-ring-gai
AUS.4.209,10,Kyogle
AUS.4.210,10,Lachlan
AUS.4.211,10,Lake Macquarie - East
AUS.4.212,10,Lake Macquarie - West
AUS.4.213,10,Lake Macquarie  - North
AUS.4.215,10,Leeton
AUS.4.217,10,Lismore - Pt A
AUS.4.218,10,Lismore - Pt B
AUS.4.219,10,Lithgow
AUS.4.220,10,Liverpool - East
AUS.4.222,10,Liverpool Plains
AUS.4.223,10,Lockhart
AUS.4.224,10,Lord Howe Island
AUS.4.225,10,Maitland
AUS.4.226,10,Manly
AUS.4.228,10,Mid-Western Regional - Pt A
AUS.4.229,10,Mid-Western Regional - Pt B
AUS.4.230,10,Moree Plains
AUS.4.231,10,Mosman
AUS.4.232,10,Murray
AUS.4.233,10,Murrumbidgee
AUS.4.234,10,Muswellbrook
AUS.4.235,10,Nambucca
AUS.4.236,10,Narrabri
AUS.4.238,10,Narromine
AUS.4.239,10,Newcastle - Inner City
AUS.4.240,10,Newcastle - Outer West
AUS.4.241,10,Newcastle - Throsby
AUS.4.242,10,North Sydney
AUS.4.243,10,Oberon
AUS.4.244,10,Orange
AUS.4.245,10,Palerang - Pt A
AUS.4.246,10,Palerang - Pt B
AUS.4.247,10,Parkes
AUS.4.252,10,Penrith - East
AUS.4.253,10,Penrith - West
AUS.4.254,10,Pittwater
AUS.4.255,10,Port Macquarie-Hastings - Pt A
AUS.4.256,10,Port Macquarie-Hastings - Pt B
AUS.4.257,10,Port Stephens
AUS.4.258,10,Queanbeyan
AUS.4.260,10,Richmond Valley - Casino
AUS.4.261,10,Richmond Valley Bal
AUS.4.262,10,Rockdale
AUS.4.264,10,Shellharbour
AUS.4.265,10,Shoalhaven - Pt A
AUS.4.266,10,Shoalhaven - Pt B
AUS.4.267,10,Singleton
AUS.4.268,10,Snowy River
AUS.4.269,10,Strathfield
AUS.4.270,10,Sutherland Shire - East
AUS.4.271,10,Sutherland Shire - West
AUS.4.275,10,Sydney - West
AUS.4.276,10,Tamworth Regional - Pt A
AUS.4.277,10,Tamworth Regional - Pt B
AUS.4.278,10,Temora
AUS.4.279,10,Tenterfield
AUS.4.280,10,Tumbarumba
AUS.4.281,10,Tumut
AUS.4.282,10,Tweed - Pt B
AUS.4.283,10,Tweed  - Tweed-Heads
AUS.4.284,10,Tweed  - Tweed Coast
AUS.4.285,10,Unincorp. Far West
AUS.4.286,10,Upper Hunter Shire
AUS.4.287,10,Upper Lachlan Shire
AUS.4.288,10,Uralla
AUS.4.289,10,Urana
AUS.4.290,10,Wagga Wagga - Pt A
AUS.4.291,10,Wagga Wagga - Pt B
AUS.4.292,10,Wakool
AUS.4.293,10,Walcha
AUS.4.294,10,Walgett
AUS.4.295,10,Warren
AUS.4.296,10,Warringah
AUS.4.297,10,Warrumbungle Shire
AUS.4.298,10,Waverley
AUS.4.299,10,Weddin
AUS.4.300,10,Wellington
AUS.4.301,10,Wentworth
AUS.4.303,10,Wingecarribee
AUS.4.304,10,Wollondilly
AUS.4.305,10,Wollongong - Inner
AUS.4.306,10,Wollongong Bal
AUS.4.308,10,Wyong - North-East
AUS.4.309,10,Wyong - South and West
AUS.4.310,10,Yass Valley
AUS.4.311,10,Young
AUS.4.R1084710e503e28ac,10,Agglomeration
AUS.4.R262fbd9326bc3f1e,10,Agglomeration
AUS.4.R604a04a7791eadf0,10,Agglomeration
AUS.4.R6670b58fd41b696d,10,Agglomeration
AUS.4.R6f628606a0c7962f,10,Agglomeration
AUS.4.R874d7ca7a97764c3,10,Agglomeration
AUS.4.R911361cb555261d5,10,Agglomeration
AUS.4.Rd13486740b153464,10,Agglomeration
AUS.4.Re186bf0bb66f5832,10,Agglomeration
AUS.4.Re2f858286bfa0891,10,Agglomeration
AUS.5.314,10,Alice Springs- Heavitree
AUS.5.316,10,Alice Springs- Stuart
AUS.5.317,10,Alice Springs - Larapinta
AUS.5.318,10,Alpurrurulam
AUS.5.319,10,Angurugu
AUS.5.320,10,Anmatjere
AUS.5.325,10,Belyuen
AUS.5.327,10,Borroloola
AUS.5.328,10,Brinkin
AUS.5.330,10,City - Remainder
AUS.5.332,10,Coomalie
AUS.5.333,10,Cox-Finniss
AUS.5.334,10,Cox Peninsula
AUS.5.335,10,Daguragu
AUS.5.336,10,Daly
AUS.5.338,10,Durack
AUS.5.339,10,East Arm
AUS.5.340,10,East Arnhem - Bal
AUS.5.341,10,Elliott District
AUS.5.342,10,Elsey
AUS.5.345,10,Groote Eylandt
AUS.5.346,10,Gulf
AUS.5.348,10,Hanson
AUS.5.349,10,Jabiru
AUS.5.350,10,Jilkminggan
AUS.5.354,10,Kunbarllanjnja
AUS.5.355,10,Lajamanu
AUS.5.358,10,Lee Point-Leanyer Swamp
AUS.5.359,10,Litchfield - Pt A
AUS.5.360,10,Litchfield - Pt B
AUS.5.361,10,Ltyentye Purte
AUS.5.364,10,Marngarr
AUS.5.366,10,Mataranka
AUS.5.372,10,Nauiyu Nambiyu
AUS.5.373,10,Nhulunbuy
AUS.5.375,10,Numbulwar/Numburindi
AUS.5.376,10,Nyirranggulung Mardrulk Ngadberre
AUS.5.377,10,Palmerston
AUS.5.379,10,Petermann-Simpson
AUS.5.380,10,Pine Creek
AUS.5.383,10,South Alligator
AUS.5.385,10,Tableland
AUS.5.386,10,Tanami
AUS.5.387,10,Tapatijatjaka
AUS.5.388,10,Tennant Creek - Bal
AUS.5.389,10,Tennant Creek
AUS.5.390,10,Thamarrurr
AUS.5.392,10,Timber Creek
AUS.5.393,10,Tiwi Islands
AUS.5.394,10,Tiwi
AUS.5.395,10,Victoria
AUS.5.397,10,Walingeri-Ngumpinku
AUS.5.398,10,Wallace Rockhole
AUS.5.400,10,Watiyawanu
AUS.5.401,10,West Arnhem
AUS.5.402,10,Winnellie
AUS.5.405,10,Yuendumu
AUS.5.406,10,Yugal Mangi
AUS.5.R19c5842627e6a518,10,Agglomeration
AUS.5.R50c03f97cdc22746,10,Agglomeration
AUS.5.R84c1b444ba347b1b,10,Agglomeration
AUS.5.Rac0f2828727d3627,10,Agglomeration
AUS.5.Rd0cd6a362258a7c7,10,Agglomeration
AUS.5.Re1e350ccb831f20d,10,Agglomeration
AUS.5.Rf8ae3a88000ae280,10,Agglomeration
AUS.6.415,10,Anstead
AUS.6.416,10,Aramac
AUS.6.422,10,Atherton
AUS.6.423,10,Aurukun
AUS.6.424,10,Badu
AUS.6.427,10,Balonne
AUS.6.428,10,Bamaga
AUS.6.429,10,Banana
AUS.6.431,10,Barcaldine
AUS.6.432,10,Barcoo
AUS.6.434,10,Bauhinia
AUS.6.435,10,Beaudesert  - Pt A
AUS.6.436,10,Beaudesert  - Pt B
AUS.6.437,10,Beaudesert  - Pt C
AUS.6.439,10,Bellbowrie
AUS.6.440,10,Belmont-Mackenzie
AUS.6.441,10,Belyando
AUS.6.442,10,Bendemere
AUS.6.444,10,Biggenden
AUS.6.445,10,Biggera Waters-Labrador
AUS.6.448,10,Blackall
AUS.6.449,10,Boigu
AUS.6.450,10,Boonah
AUS.6.452,10,Booringa
AUS.6.453,10,Boulia
AUS.6.455,10,Bowen
AUS.6.457,10,Bray Park
AUS.6.458,10,Bribie Island
AUS.6.459,10,Bridgeman Downs
AUS.6.463,10,Broadsound
AUS.6.464,10,Brookfield (incl. Brisbane Forest Park)
AUS.6.467,10,Bulloo
AUS.6.468,10,Bundaberg
AUS.6.470,10,Bungil
AUS.6.471,10,Burbank
AUS.6.472,10,Burdekin
AUS.6.473,10,Burke
AUS.6.476,10,Burnett  - Pt A
AUS.6.477,10,Burnett  - Pt B
AUS.6.479,10,Caboolture - Hinterland
AUS.6.480,10,Caboolture - Midwest
AUS.6.481,10,Caboolture  - Central
AUS.6.482,10,Caboolture  - East
AUS.6.483,10,Cairns - Central Suburbs
AUS.6.484,10,Cairns - Mt Whitfield
AUS.6.485,10,Cairns - Northern Suburbs
AUS.6.486,10,Cairns - Pt B
AUS.6.487,10,Cairns - Trinity
AUS.6.488,10,Cairns - Western Suburbs
AUS.6.489,10,Cairns  - Barron
AUS.6.490,10,Cairns  - City
AUS.6.492,10,Calliope - Pt A
AUS.6.493,10,Calliope - Pt B
AUS.6.495,10,Caloundra - Caloundra S.
AUS.6.496,10,Caloundra - Hinterland
AUS.6.498,10,Caloundra - Rail Corridor
AUS.6.499,10,Cambooya - Pt A
AUS.6.504,10,Carbrook-Cornubia
AUS.6.505,10,Cardwell
AUS.6.509,10,Carpentaria
AUS.6.510,10,Carrara-Merrimac
AUS.6.512,10,Central Pine West
AUS.6.515,10,Charters Towers
AUS.6.517,10,Cherbourg
AUS.6.520,10,Chinchilla
AUS.6.527,10,Cloncurry
AUS.6.528,10,Clontarf
AUS.6.529,10,Cook
AUS.6.531,10,Cooloola - Gympie only
AUS.6.532,10,Cooloola (excl. Gympie)
AUS.6.533,10,Coombabah
AUS.6.538,10,Crow's Nest - Pt A
AUS.6.539,10,Crow's Nest - Pt B
AUS.6.540,10,Croydon
AUS.6.542,10,Currumbin Valley-Tallebudgera
AUS.6.545,10,Daisy Hill-Priestdale
AUS.6.547,10,Dalby
AUS.6.548,10,Dalrymple
AUS.6.550,10,Dauan
AUS.6.553,10,Diamantina
AUS.6.555,10,Doomadgee
AUS.6.556.R2e3d2c4f33a7a1f5,10,Douglas
AUS.6.556.Re97399278d24e6bb,10,Douglas
AUS.6.557,10,Duaringa
AUS.6.560,10,Eacham
AUS.6.564,10,Eidsvold
AUS.6.565,10,Eight Mile Plains
AUS.6.568,10,Emerald
AUS.6.570,10,Erub
AUS.6.571,10,Esk
AUS.6.572,10,Etheridge
AUS.6.576,10,Fig Tree Pocket
AUS.6.577,10,Fitzroy - Pt A
AUS.6.578,10,Fitzroy - Pt B
AUS.6.579,10,Flinders
AUS.6.582,10,Gatton
AUS.6.583,10,Gayndah
AUS.6.585,10,Gladstone
AUS.6.586,10,Goondiwind
AUS.6.589,10,Greenbank-Boronia Heights
AUS.6.591,10,Griffin-Mango Hill
AUS.6.592,10,Guanaba-Springbrook
AUS.6.596,10,Hammond
AUS.6.600,10,Hemmant-Lytton
AUS.6.602,10,Herberton
AUS.6.605,10,Hervey Bay - Pt A
AUS.6.606,10,Hervey Bay - Pt B
AUS.6.609,10,Hinchinbrook
AUS.6.612,10,Hope Island
AUS.6.613,10,Hopevale
AUS.6.615,10,Iama
AUS.6.616,10,Ilfracombe
AUS.6.619,10,Inglewood
AUS.6.620,10,Injinoo
AUS.6.621,10,Ipswich - Central
AUS.6.622,10,Ipswich - East
AUS.6.624,10,Ipswich - South-West
AUS.6.625,10,Ipswich - West
AUS.6.626,10,Isis
AUS.6.627,10,Isisford
AUS.6.628,10,Jacobs Well-Alberton
AUS.6.630,10,Jericho
AUS.6.632,10,Johnstone
AUS.6.633,10,Jondaryan - Pt A
AUS.6.636,10,Karana Downs-Lake Manchester
AUS.6.638,10,Kelso
AUS.6.640,10,Kenmore Hills
AUS.6.643,10,Kilcoy
AUS.6.644,10,Kilkivan
AUS.6.646,10,Kingsholme-Upper Coomera
AUS.6.649,10,Kolan
AUS.6.650,10,Kowanyama
AUS.6.651,10,Kubin
AUS.6.652,10,Kuraby
AUS.6.653,10,Laidley
AUS.6.654,10,Lawnton
AUS.6.655,10,Livingstone - Pt A
AUS.6.656,10,Livingstone - Pt B
AUS.6.657,10,Lockhart River
AUS.6.658,10,Logan
AUS.6.661,10,Longreach
AUS.6.664,10,Mabuiag
AUS.6.666,10,Mackay - Pt A
AUS.6.667,10,Mackay - Pt B
AUS.6.668,10,Magnetic Island
AUS.6.669,10,Main Beach-South Stradbroke
AUS.6.673,10,Mapoon
AUS.6.674,10,Mareeba
AUS.6.675,10,Margate-Woody Point
AUS.6.678,10,Maroochy - Maroochydore
AUS.6.679,10,Maroochy - Mooloolaba
AUS.6.680,10,Maroochy - Nambour
AUS.6.681,10,Maroochy - Paynter-Petrie Creek
AUS.6.682,10,Maroochy
AUS.6.684,10,Maryborough
AUS.6.686,10,McKinlay
AUS.6.687,10,Mer
AUS.6.691,10,Millmerran
AUS.6.693,10,Mirani
AUS.6.694,10,Miriam Vale
AUS.6.698,10,Monto
AUS.6.701,10,Moreton Island
AUS.6.703,10,Mornington
AUS.6.706,10,Mount Isa
AUS.6.707,10,Mount Morgan
AUS.6.709,10,Mt Louisa-Mt St John-Bohle
AUS.6.711,10,Mudgeeraba-Reedy Creek
AUS.6.713,10,Mundubbera
AUS.6.714,10,Murarrie
AUS.6.715,10,Murgon
AUS.6.716,10,Murilla
AUS.6.717,10,Murray
AUS.6.718,10,Murweh
AUS.6.720,10,Napranum
AUS.6.722,10,Nebo
AUS.6.730,10,Noosa - Tewantin
AUS.6.731,10,Noosa Bal
AUS.6.735,10,Nudgee
AUS.6.737,10,Oonoonba-Idalia-Cluden
AUS.6.738,10,Ormeau-Yatala
AUS.6.742,10,Pacific Pines-Gaven
AUS.6.744,10,Pallara-Heathwood-Larapinta
AUS.6.745,10,Pallarenda-Shelley Beach
AUS.6.746,10,Palm Beach
AUS.6.747,10,Palm Island
AUS.6.748,10,Paradise Point-Runaway Bay
AUS.6.751,10,Paroo
AUS.6.752,10,Peak Downs
AUS.6.753,10,Perry
AUS.6.754,10,Petrie
AUS.6.756,10,Pimpama-Coomera
AUS.6.757,10,Pine Rivers Bal
AUS.6.758,10,Pinjarra Hills
AUS.6.759,10,Pinkenba-Eagle Farm
AUS.6.761,10,Pormpuraaw
AUS.6.762,10,Poruma
AUS.6.763,10,Pullenvale
AUS.6.764,10,Quilpie
AUS.6.767,10,Redcliffe-Scarborough
AUS.6.768,10,Redland Bal
AUS.6.769,10,Redland Bay
AUS.6.771,10,Richmond
AUS.6.776,10,Rochedale
AUS.6.777,10,Rockhampton
AUS.6.778,10,Rocklea
AUS.6.779,10,Roma
AUS.6.780,10,Rosalie - Pt A
AUS.6.781,10,Rosalie - Pt B
AUS.6.783,10,Rothwell-Kippa-Ring
AUS.6.786,10,Saibai
AUS.6.789,10,Sarina
AUS.6.790,10,Seisia
AUS.6.793,10,Sheldon-Mt Cotton
AUS.6.798,10,Southport
AUS.6.802,10,St Pauls
AUS.6.805,10,Stanthorpe
AUS.6.807,10,Stretton-Karawatha
AUS.6.808,10,Stuart-Roseneath
AUS.6.813,10,Tambo
AUS.6.815,10,Tara
